user_id,category_id,amount,currency_code,transaction_date,transaction_type,description
230,4,67.32,USD,2019-01-03,Normal,fraud_Huels-Hahn
71,4,71.85,USD,2019-01-03,Normal,fraud_Bernhard Inc
28,2,133.94,USD,2019-01-03,Normal,fraud_Stracke-Lemke
692,2,59.93,USD,2019-01-03,Normal,fraud_Koepp-Witting
856,3,5.28,USD,2019-01-03,Normal,fraud_Frami Group
594,5,24.42,USD,2019-01-03,Normal,"fraud_Lehner, Reichert and Mills"
457,8,4.31,USD,2019-01-03,Normal,fraud_Denesik and Sons
147,7,8.89,USD,2019-01-03,Normal,"fraud_Mosciski, Ziemann and Farrell"
346,3,207.95,USD,2019-01-03,Normal,"fraud_Cormier, Stracke and Thiel"
106,1,1.85,USD,2019-01-03,Normal,"fraud_Rodriguez, Yost and Jenkins"
20,1,84.26,USD,2019-01-03,Normal,fraud_Lebsack and Sons
832,8,449.09,USD,2019-01-03,Normal,fraud_Kuhn LLC
251,2,179.4,USD,2019-01-03,Normal,"fraud_Goldner, Kovacek and Abbott"
467,1,2.21,USD,2019-01-03,Normal,fraud_Schmitt Ltd
213,2,59.0,USD,2019-01-03,Normal,fraud_Wolf Inc
70,6,61.4,USD,2019-01-03,Normal,fraud_Kemmer-Reinger
763,8,2.81,USD,2019-01-03,Normal,"fraud_Roob, Conn and Tremblay"
16,5,2.85,USD,2019-01-03,Normal,fraud_Stiedemann Inc
330,4,68.04,USD,2019-01-03,Normal,"fraud_Kutch, Hermiston and Farrell"
558,4,49.36,USD,2019-01-03,Normal,fraud_Emard Inc
269,6,91.69,USD,2019-01-03,Normal,fraud_Kutch-Hegmann
16,2,46.62,USD,2019-01-03,Normal,fraud_Rutherford-Mertz
230,9,28.44,USD,2019-01-03,Normal,fraud_Stiedemann Ltd
122,3,4.86,USD,2019-01-03,Normal,fraud_Schuppe LLC
542,4,43.73,USD,2019-01-03,Normal,"fraud_Christiansen, Goyette and Schamberger"
622,4,38.42,USD,2019-01-03,Normal,fraud_Bartoletti-Wunsch
514,2,182.55,USD,2019-01-03,Normal,fraud_Auer-Mosciski
77,6,45.92,USD,2019-01-03,Normal,fraud_Skiles-Ankunding
399,9,63.15,USD,2019-01-03,Normal,"fraud_Hermiston, Russel and Price"
646,4,66.73,USD,2019-01-03,Normal,"fraud_Jenkins, Hauck and Friesen"
719,2,96.19,USD,2019-01-03,Normal,fraud_Kiehn-Emmerich
536,4,59.52,USD,2019-01-03,Normal,fraud_Corwin-Collins
777,8,59.26,USD,2019-01-03,Normal,fraud_Macejkovic-Lesch
692,4,83.76,USD,2019-01-03,Normal,fraud_Erdman-Kertzmann
159,4,59.35,USD,2019-01-03,Normal,fraud_Prohaska-Murray
513,1,2.18,USD,2019-01-03,Normal,fraud_Huel-Langworth
355,2,78.09,USD,2019-01-03,Normal,fraud_Koepp-Witting
22,4,57.69,USD,2019-01-03,Normal,fraud_Torp-Labadie
309,1,100.08,USD,2019-01-03,Normal,fraud_Koelpin and Sons
572,2,93.93,USD,2019-01-03,Normal,fraud_Kutch and Sons
553,4,93.0,USD,2019-01-03,Normal,fraud_Torp-Labadie
185,1,8.31,USD,2019-01-03,Normal,fraud_Ruecker Group
213,2,40.39,USD,2019-01-03,Normal,fraud_Barton Inc
405,1,7.89,USD,2019-01-03,Normal,fraud_Ruecker Group
594,5,10.9,USD,2019-01-03,Normal,fraud_Maggio-Fahey
111,2,156.63,USD,2019-01-03,Normal,fraud_Stracke-Lemke
431,4,62.3,USD,2019-01-03,Normal,fraud_Schmitt Inc
504,4,56.16,USD,2019-01-03,Normal,fraud_Mraz-Herzog
775,6,68.16,USD,2019-01-03,Normal,fraud_Shields Inc
279,1,2.97,USD,2019-01-03,Normal,fraud_Kuphal-Bartoletti
41,4,36.64,USD,2019-01-03,Normal,"fraud_Schaefer, Maggio and Daugherty"
182,4,80.88,USD,2019-01-03,Normal,fraud_Mraz-Herzog
234,8,2.31,USD,2019-01-03,Normal,"fraud_Watsica, Haag and Considine"
45,2,76.9,USD,2019-01-03,Normal,fraud_Lockman Ltd
15,14,26.87,USD,2019-01-03,Normal,"fraud_Bahringer, Bergnaum and Quitzon"
301,9,99.21,USD,2019-01-03,Normal,fraud_Haag-Blanda
202,14,40.25,USD,2019-01-03,Normal,fraud_Champlin-Casper
373,9,31.98,USD,2019-01-03,Normal,fraud_Weber and Sons
459,13,151.85,USD,2019-01-03,Normal,fraud_Ullrich Ltd
175,10,19.41,USD,2019-01-03,Normal,"fraud_Walter, Hettinger and Kessler"
475,10,24.89,USD,2019-01-03,Normal,fraud_Dickinson Ltd
514,13,1.61,USD,2019-01-03,Normal,fraud_Little Ltd
329,14,10.06,USD,2019-01-03,Normal,fraud_Schmidt-Larkin
86,13,1.83,USD,2019-01-03,Normal,"fraud_Streich, Rolfson and Wilderman"
620,14,22.0,USD,2019-01-03,Normal,fraud_Wuckert-Goldner
268,13,99.05,USD,2019-01-03,Normal,fraud_Cartwright PLC
533,14,147.47,USD,2019-01-03,Normal,fraud_Streich Ltd
413,12,2.85,USD,2019-01-03,Normal,"fraud_Hagenes, Hermann and Stroman"
15,11,3.13,USD,2019-01-03,Normal,"fraud_Hills, Hegmann and Schaefer"
505,10,179.91,USD,2019-01-03,Normal,fraud_Leffler-Goldner
322,13,20.71,USD,2019-01-03,Normal,fraud_Schoen Ltd
56,9,68.51,USD,2019-01-03,Normal,fraud_O'Keefe-Wisoky
703,9,7.19,USD,2019-01-03,Normal,fraud_Harris Group
532,14,10.99,USD,2019-01-03,Normal,"fraud_Hettinger, McCullough and Fay"
593,11,8.12,USD,2019-01-03,Normal,fraud_Graham and Sons
417,9,3.4,USD,2019-01-03,Normal,fraud_Kilback LLC
533,10,121.86,USD,2019-01-03,Normal,fraud_Parker-Kunde
506,8,7.71,USD,2019-01-03,Normal,fraud_Kihn Inc
477,14,26.15,USD,2019-01-03,Normal,fraud_Quitzon-Goyette
84,7,4.42,USD,2019-01-03,Normal,fraud_Price Inc
857,13,44.87,USD,2019-01-03,Normal,fraud_Brown Inc
666,5,889.09,USD,2019-01-03,Normal,"fraud_Terry, Johns and Bins"
163,12,9.72,USD,2019-01-03,Normal,"fraud_Larson, Quitzon and Spencer"
858,10,1.63,USD,2019-01-03,Normal,"fraud_Nienow, Barrows and Romaguera"
99,11,23.79,USD,2019-01-03,Normal,fraud_Fritsch and Sons
858,14,27.35,USD,2019-01-03,Normal,fraud_Champlin and Sons
593,11,50.44,USD,2019-01-03,Normal,"fraud_Runte, Green and Emard"
58,13,55.08,USD,2019-01-03,Normal,fraud_Schoen Ltd
572,13,48.24,USD,2019-01-03,Normal,fraud_Schaefer Ltd
514,9,4.16,USD,2019-01-03,Normal,fraud_Runte-Mohr
215,8,129.57,USD,2019-01-03,Normal,fraud_Pouros-Conroy
490,11,76.17,USD,2019-01-03,Normal,fraud_Feil-Morar
226,5,6.36,USD,2019-01-03,Normal,fraud_Haley Group
654,14,69.44,USD,2019-01-03,Normal,"fraud_Gutmann, McLaughlin and Wiza"
659,14,84.6,USD,2019-01-03,Normal,fraud_White and Sons
859,3,62.01,USD,2019-01-03,Normal,"fraud_Larkin, Stracke and Greenfelder"
769,13,84.58,USD,2019-01-03,Normal,fraud_Barton LLC
171,11,4.22,USD,2019-01-03,Normal,fraud_Friesen Ltd
638,12,9.12,USD,2019-01-03,Normal,"fraud_McLaughlin, Armstrong and Koepp"
182,11,4.04,USD,2019-01-03,Normal,"fraud_Ledner, Hartmann and Feest"
617,3,45.74,USD,2019-01-03,Normal,fraud_Donnelly LLC
568,1,75.24,USD,2019-01-03,Normal,fraud_Brown PLC
788,7,8.89,USD,2019-01-03,Normal,"fraud_Kuhic, Bins and Pfeffer"
498,10,87.62,USD,2019-01-03,Normal,fraud_Osinski Inc
195,10,1.96,USD,2019-01-03,Normal,fraud_Osinski Inc
328,14,221.64,USD,2019-01-03,Normal,fraud_Medhurst Inc
37,3,16.82,USD,2019-01-03,Normal,fraud_Thiel-Thiel
845,3,5.14,USD,2019-01-03,Normal,fraud_Klein Group
410,13,62.74,USD,2019-01-03,Normal,fraud_Cartwright PLC
860,9,3.23,USD,2019-01-03,Normal,fraud_Zboncak Ltd
803,14,65.23,USD,2019-01-03,Normal,fraud_Lynch-Wisozk
283,14,21.52,USD,2019-01-03,Normal,fraud_Botsford PLC
621,10,11.94,USD,2019-01-03,Normal,"fraud_Schoen, Nienow and Bauch"
50,10,55.74,USD,2019-01-03,Normal,fraud_Morissette-Schaefer
119,7,6.12,USD,2019-01-03,Normal,"fraud_Romaguera, Cruickshank and Greenholt"
245,14,17.4,USD,2019-01-03,Normal,fraud_Padberg-Sauer
673,9,1.15,USD,2019-01-03,Normal,fraud_Harris Group
156,10,146.95,USD,2019-01-03,Normal,fraud_Sporer-Keebler
62,14,12.72,USD,2019-01-03,Normal,fraud_Quitzon-Goyette
110,11,133.34,USD,2019-01-03,Normal,"fraud_Hintz, Bauch and Smith"
508,13,28.57,USD,2019-01-03,Normal,fraud_Rau-Grant
512,11,72.76,USD,2019-01-03,Normal,fraud_Fadel-Hilpert
605,8,9.75,USD,2019-01-03,Normal,"fraud_Bins, Balistreri and Beatty"
69,7,1.22,USD,2019-01-03,Normal,fraud_Mohr-Bayer
193,13,61.5,USD,2019-01-03,Normal,fraud_Cartwright PLC
112,10,92.54,USD,2019-01-03,Normal,fraud_Marvin-Lind
200,7,9.97,USD,2019-01-03,Normal,"fraud_Kihn, Abernathy and Douglas"
638,13,5.39,USD,2019-01-03,Normal,fraud_Gleason and Sons
59,3,91.98,USD,2019-01-03,Normal,"fraud_Effertz, Welch and Schowalter"
768,11,76.21,USD,2019-01-03,Normal,fraud_Shields-Wunsch
455,10,61.07,USD,2019-01-03,Normal,"fraud_Medhurst, Cartwright and Ebert"
209,14,39.95,USD,2019-01-03,Normal,fraud_Champlin-Casper
66,13,81.24,USD,2019-01-03,Normal,fraud_Bogisich-Weimann
668,3,76.06,USD,2019-01-03,Normal,fraud_Frami Group
859,14,69.68,USD,2019-01-03,Normal,fraud_Medhurst Inc
149,13,64.98,USD,2019-01-03,Normal,fraud_Schoen-Quigley
378,9,25.39,USD,2019-01-03,Normal,fraud_Volkman PLC
260,14,16.92,USD,2019-01-03,Normal,fraud_Lynch-Wisozk
446,9,89.98,USD,2019-01-03,Normal,"fraud_Kutch, Steuber and Gerhold"
558,3,31.29,USD,2019-01-03,Normal,fraud_Cummerata-Hilpert
486,10,153.53,USD,2019-01-03,Normal,fraud_Kub PLC
758,14,100.51,USD,2019-01-03,Normal,fraud_Jakubowski Inc
374,9,63.04,USD,2019-01-03,Normal,fraud_Bechtelar-Rippin
722,3,136.92,USD,2019-01-03,Normal,"fraud_Cormier, Stracke and Thiel"
117,3,86.27,USD,2019-01-03,Normal,fraud_Frami Group
160,10,24.26,USD,2019-01-03,Normal,fraud_Hills-Boyer
281,1,9.53,USD,2019-01-03,Normal,fraud_Block-Parisian
97,13,53.71,USD,2019-01-03,Normal,fraud_Crona and Sons
87,3,20.13,USD,2019-01-03,Normal,"fraud_Hoppe, Harris and Bednar"
373,10,5.28,USD,2019-01-03,Normal,fraud_Kautzer and Sons
38,8,99.91,USD,2019-01-03,Normal,"fraud_Okuneva, Schneider and Rau"
289,5,133.52,USD,2019-01-03,Normal,fraud_Torp-Lemke
498,3,26.95,USD,2019-01-03,Normal,fraud_Johns-Hoeger
296,9,130.22,USD,2019-01-03,Normal,fraud_Bahringer-Streich
312,14,24.86,USD,2019-01-03,Normal,fraud_Pollich LLC
241,3,18.8,USD,2019-01-03,Normal,fraud_Bins-Tillman
56,11,76.86,USD,2019-01-03,Normal,"fraud_Conroy, Balistreri and Gorczany"
89,7,1.07,USD,2019-01-03,Normal,"fraud_Streich, Dietrich and Barton"
853,5,28.69,USD,2019-01-03,Normal,fraud_Wisozk and Sons
861,13,83.08,USD,2019-01-03,Normal,fraud_Berge-Hills
444,8,41.13,USD,2019-01-03,Normal,fraud_Jacobi and Sons
826,8,152.6,USD,2019-01-03,Normal,fraud_Kuhn LLC
116,14,79.08,USD,2019-01-03,Normal,fraud_Padberg-Sauer
328,13,4.22,USD,2019-01-03,Normal,fraud_Pacocha-Weissnat
282,9,3.15,USD,2019-01-03,Normal,fraud_Connelly PLC
786,10,32.36,USD,2019-01-03,Normal,fraud_Schiller Ltd
700,11,76.32,USD,2019-01-03,Normal,fraud_Carroll PLC
69,10,5.89,USD,2019-01-03,Normal,fraud_Leffler-Goldner
138,7,9.91,USD,2019-01-03,Normal,"fraud_Labadie, Treutel and Bode"
75,13,45.41,USD,2019-01-03,Normal,"fraud_Lowe, Dietrich and Erdman"
359,11,8.27,USD,2019-01-03,Normal,"fraud_Hintz, Bauch and Smith"
659,10,4.96,USD,2019-01-03,Normal,fraud_Marvin-Lind
629,12,6.95,USD,2019-01-03,Normal,"fraud_Schroeder, Wolff and Hermiston"
567,12,602.65,USD,2019-01-03,Normal,fraud_Jerde-Hermann
598,8,4.24,USD,2019-01-03,Normal,fraud_Torphy-Goyette
273,10,36.48,USD,2019-01-03,Normal,"fraud_Nienow, Barrows and Romaguera"
599,5,38.67,USD,2019-01-03,Normal,fraud_Boyer PLC
146,9,102.83,USD,2019-01-03,Normal,"fraud_Schneider, Hayes and Nikolaus"
862,12,7.07,USD,2019-01-03,Normal,fraud_Leannon-Nikolaus
262,3,84.26,USD,2019-01-03,Normal,fraud_Spencer PLC
2,9,44.22,USD,2019-01-03,Normal,fraud_Zboncak LLC
2,10,16.14,USD,2019-01-03,Normal,fraud_Erdman-Schaden
73,3,8.4,USD,2019-01-03,Normal,fraud_Kling-Ernser
767,9,2.48,USD,2019-01-03,Normal,fraud_Kilback Group
290,13,56.05,USD,2019-01-03,Normal,fraud_Berge-Hills
201,5,1.14,USD,2019-01-03,Normal,fraud_Thiel PLC
477,9,50.38,USD,2019-01-03,Normal,fraud_McKenzie-Huels
565,7,6.87,USD,2019-01-03,Normal,fraud_Stamm-Witting
249,10,169.01,USD,2019-01-03,Normal,"fraud_Walter, Hettinger and Kessler"
475,10,25.14,USD,2019-01-03,Normal,fraud_Friesen-Ortiz
140,8,142.88,USD,2019-01-03,Normal,fraud_Denesik and Sons
863,14,111.4,USD,2019-01-03,Normal,"fraud_Durgan, Gislason and Spencer"
66,13,6.63,USD,2019-01-03,Normal,fraud_Bednar PLC
523,7,6.69,USD,2019-01-03,Normal,fraud_Fisher-Schowalter
459,12,7.15,USD,2019-01-03,Normal,fraud_Veum-Koelpin
311,10,65.0,USD,2019-01-03,Normal,"fraud_Roberts, Ryan and Smith"
574,12,4.56,USD,2019-01-03,Normal,fraud_Ankunding-Carroll
679,7,767.07,USD,2019-01-03,Normal,"fraud_Reichert, Shanahan and Hayes"
413,11,108.99,USD,2019-01-03,Normal,fraud_Kertzmann LLC
763,11,43.1,USD,2019-01-03,Normal,fraud_Kertzmann LLC
428,8,42.29,USD,2019-01-03,Normal,"fraud_Quitzon, Green and Bashirian"
604,13,19.66,USD,2019-01-03,Normal,fraud_Ullrich Ltd
598,11,7.67,USD,2019-01-03,Normal,fraud_Greenholt Ltd
712,14,102.6,USD,2019-01-03,Normal,"fraud_Schiller, Blanda and Johnson"
584,10,59.26,USD,2019-01-03,Normal,fraud_Erdman-Schaden
629,3,19.36,USD,2019-01-03,Normal,fraud_Reichel Inc
560,7,30.09,USD,2019-01-03,Normal,fraud_Rempel Inc
96,3,145.76,USD,2019-01-03,Normal,fraud_Larson-Moen
498,7,1.73,USD,2019-01-03,Normal,fraud_Stamm-Witting
225,9,30.13,USD,2019-01-03,Normal,fraud_McKenzie-Huels
82,7,2.0,USD,2019-01-03,Normal,fraud_Bashirian Group
151,14,125.9,USD,2019-01-03,Normal,"fraud_Denesik, Powlowski and Pouros"
226,11,21.0,USD,2019-01-03,Normal,fraud_Dietrich-Fadel
648,3,67.08,USD,2019-01-03,Normal,fraud_Abshire PLC
741,8,7.98,USD,2019-01-03,Normal,fraud_Beier-Hyatt
463,12,487.51,USD,2019-01-03,Normal,fraud_Treutel-King
616,11,14.27,USD,2019-01-03,Normal,"fraud_Ledner, Hartmann and Feest"
518,13,17.86,USD,2019-01-03,Normal,fraud_Hammes-Beatty
718,3,74.63,USD,2019-01-03,Normal,fraud_Kilback and Sons
639,5,8.02,USD,2019-01-03,Normal,fraud_Herzog Ltd
313,14,5.78,USD,2019-01-03,Normal,"fraud_Koss, Hansen and Lueilwitz"
219,11,73.19,USD,2019-01-03,Normal,fraud_Friesen Ltd
452,3,94.63,USD,2019-01-03,Normal,fraud_Bauch-Blanda
481,14,32.37,USD,2019-01-03,Normal,fraud_Berge-Ullrich
505,7,1.46,USD,2019-01-03,Normal,fraud_Auer-West
714,12,9.94,USD,2019-01-03,Normal,fraud_Thiel Ltd
310,13,58.87,USD,2019-01-03,Normal,fraud_Cartwright PLC
528,7,3.24,USD,2019-01-03,Normal,fraud_Kuhic LLC
139,11,143.97,USD,2019-01-03,Normal,fraud_Fadel Inc
201,14,34.37,USD,2019-01-03,Normal,"fraud_McDermott, Osinski and Morar"
96,9,28.31,USD,2019-01-03,Normal,fraud_Will Ltd
444,13,95.83,USD,2019-01-03,Normal,fraud_Berge-Hills
414,12,1.39,USD,2019-01-03,Normal,"fraud_Schroeder, Wolff and Hermiston"
724,10,4.77,USD,2019-01-03,Normal,"fraud_Medhurst, Cartwright and Ebert"
639,8,3.38,USD,2019-01-03,Normal,fraud_Dooley Inc
405,10,40.55,USD,2019-01-03,Normal,fraud_Osinski Inc
560,13,45.01,USD,2019-01-03,Normal,fraud_Schaefer Ltd
94,13,24.7,USD,2019-01-03,Normal,"fraud_Metz, Russel and Metz"
155,14,108.37,USD,2019-01-03,Normal,fraud_Champlin and Sons
564,14,59.97,USD,2019-01-03,Normal,"fraud_Durgan, Gislason and Spencer"
282,9,1.59,USD,2019-01-03,Normal,"fraud_Hagenes, Kohler and Hoppe"
2,8,6.46,USD,2019-01-03,Normal,fraud_Morissette PLC
861,3,16.19,USD,2019-01-03,Normal,fraud_Klein Group
182,13,17.28,USD,2019-01-03,Normal,fraud_Lubowitz-Walter
139,13,12.59,USD,2019-01-03,Normal,fraud_Hilpert-Conroy
55,12,1.9,USD,2019-01-03,Normal,"fraud_Eichmann, Hayes and Treutel"
17,11,50.99,USD,2019-01-03,Normal,fraud_Graham and Sons
846,12,447.52,USD,2019-01-03,Normal,fraud_Lemke and Sons
404,14,20.2,USD,2019-01-03,Normal,"fraud_Witting, Beer and Ernser"
805,10,7.97,USD,2019-01-03,Normal,"fraud_Walter, Hettinger and Kessler"
848,14,13.24,USD,2019-01-03,Normal,"fraud_Windler, Goodwin and Kovacek"
654,14,30.52,USD,2019-01-03,Normal,"fraud_Windler, Goodwin and Kovacek"
704,14,40.6,USD,2019-01-03,Normal,"fraud_Cole, Hills and Jewess"
483,8,7.97,USD,2019-01-03,Normal,fraud_Hickle Group
250,5,6.8,USD,2019-01-03,Normal,"fraud_Turner, Ruecker and Parisian"
697,10,134.95,USD,2019-01-03,Normal,fraud_Reichel LLC
90,13,17.07,USD,2019-01-03,Normal,fraud_Bogisich-Weimann
555,14,12.02,USD,2019-01-03,Normal,"fraud_Wuckert, Wintheiser and Friesen"
187,13,157.59,USD,2019-01-03,Normal,fraud_Hoppe-Parisian
278,13,101.96,USD,2019-01-03,Normal,fraud_Brown Inc
575,8,77.11,USD,2019-01-03,Normal,"fraud_Daugherty, Pouros and Beahan"
318,9,35.74,USD,2019-01-03,Normal,"fraud_Bahringer, Osinski and Block"
744,13,5.4,USD,2019-01-03,Normal,"fraud_Metz, Russel and Metz"
767,3,94.75,USD,2019-01-03,Normal,fraud_Brown-Greenholt
231,14,271.76,USD,2019-01-03,Normal,"fraud_Crist, Jakubowski and Littel"
433,13,49.44,USD,2019-01-03,Normal,fraud_Bode-Schuster
547,11,3.07,USD,2019-01-03,Normal,fraud_Greenholt Ltd
260,11,18.72,USD,2019-01-03,Normal,fraud_Adams-Barrows
262,14,75.34,USD,2019-01-03,Normal,fraud_Berge-Ullrich
305,12,2.2,USD,2019-01-03,Normal,fraud_Tillman LLC
317,5,5.55,USD,2019-01-03,Normal,fraud_Flatley Group
642,11,141.52,USD,2019-01-03,Normal,"fraud_Hills, Hegmann and Schaefer"
227,13,10.17,USD,2019-01-03,Normal,fraud_Nolan-Williamson
342,7,684.0,USD,2019-01-03,Normal,"fraud_Reichert, Rowe and Mraz"
224,11,68.31,USD,2019-01-03,Normal,fraud_Cormier LLC
20,7,6.43,USD,2019-01-03,Normal,"fraud_Altenwerth, Cartwright and Koss"
45,5,29.27,USD,2019-01-03,Normal,fraud_Kemmer-Buckridge
113,3,291.64,USD,2019-01-03,Normal,fraud_Brown-Greenholt
495,9,169.52,USD,2019-01-03,Normal,fraud_Zboncak LLC
1,3,43.72,USD,2019-01-03,Normal,"fraud_Nicolas, Hills and McGlynn"
335,11,110.0,USD,2019-01-03,Normal,fraud_Reilly and Sons
657,13,106.64,USD,2019-01-03,Normal,"fraud_Yost, Schamberger and Windler"
459,3,13.1,USD,2019-01-03,Normal,"fraud_Cormier, Stracke and Thiel"
234,13,76.34,USD,2019-01-03,Normal,fraud_Ruecker-Mayert
643,11,78.45,USD,2019-01-03,Normal,"fraud_Turcotte, Batz and Buckridge"
843,14,43.64,USD,2019-01-03,Normal,"fraud_Hettinger, McCullough and Fay"
247,9,9.06,USD,2019-01-03,Normal,fraud_Runte-Mohr
347,12,11.49,USD,2019-01-03,Normal,fraud_Satterfield-Lowe
124,10,87.61,USD,2019-01-03,Normal,fraud_Auer LLC
46,5,2.75,USD,2019-01-03,Normal,fraud_Roberts-Beahan
293,3,80.17,USD,2019-01-03,Normal,"fraud_Parker, Nolan and Trantow"
643,9,50.81,USD,2019-01-03,Normal,"fraud_Armstrong, Walter and Gottlieb"
618,13,82.97,USD,2019-01-03,Normal,fraud_Goyette-Gerhold
789,8,7.89,USD,2019-01-03,Normal,"fraud_Goyette, Howell and Collier"
804,10,73.01,USD,2019-01-03,Normal,"fraud_Roberts, Ryan and Smith"
321,13,34.23,USD,2019-01-03,Normal,"fraud_Romaguera, Wehner and Tromp"
349,1,9.83,USD,2019-01-03,Normal,fraud_Bogisich-Homenick
383,8,14.02,USD,2019-01-03,Normal,fraud_Hudson-Grady
135,7,83.38,USD,2019-01-03,Normal,fraud_Medhurst PLC
125,5,7.46,USD,2019-01-03,Normal,fraud_Simonis-Prohaska
782,12,9.7,USD,2019-01-03,Normal,fraud_Block-Hauck
533,7,6.79,USD,2019-01-03,Normal,"fraud_Langworth, Boehm and Gulgowski"
350,14,122.68,USD,2019-01-03,Normal,fraud_Jakubowski Inc
171,11,2.15,USD,2019-01-03,Normal,"fraud_Hyatt, Russel and Gleichner"
149,11,51.9,USD,2019-01-03,Normal,fraud_Kulas Group
505,7,4.93,USD,2019-01-03,Normal,"fraud_Ruecker, Beer and Collier"
419,8,2.77,USD,2019-01-03,Normal,"fraud_Bahringer, Schoen and Corkery"
845,11,12.95,USD,2019-01-03,Normal,fraud_Hamill-D'Amore
454,9,64.56,USD,2019-01-03,Normal,fraud_Conroy-Emard
205,9,61.86,USD,2019-01-03,Normal,fraud_Haag-Blanda
246,1,344.28,USD,2019-01-03,Normal,fraud_Schmitt Ltd
479,1,29.58,USD,2019-01-03,Normal,"fraud_Johnson, Runolfsdottir and Mayer"
417,9,7.44,USD,2019-01-03,Normal,fraud_Stiedemann Ltd
278,11,9.05,USD,2019-01-03,Normal,"fraud_Dare, Fritsch and Zboncak"
390,13,142.14,USD,2019-01-03,Normal,fraud_Bednar PLC
25,10,11.39,USD,2019-01-03,Normal,fraud_Wilkinson LLC
349,8,9.98,USD,2019-01-03,Normal,fraud_Pouros-Conroy
303,9,7.98,USD,2019-01-03,Normal,"fraud_Graham, Hegmann and Hammes"
697,8,2.5,USD,2019-01-03,Normal,fraud_Torphy-Goyette
319,10,16.82,USD,2019-01-03,Normal,fraud_Bins-Howell
495,11,61.58,USD,2019-01-03,Normal,fraud_Schroeder Group
283,12,5.14,USD,2019-01-03,Normal,fraud_Veum-Koelpin
545,3,27.09,USD,2019-01-03,Normal,"fraud_Welch, Rath and Koepp"
414,5,8.74,USD,2019-01-03,Normal,"fraud_Nienow, Ankunding and Collier"
180,2,55.06,USD,2019-01-03,Normal,fraud_Goodwin-Nitzsche
714,3,60.84,USD,2019-01-03,Normal,"fraud_Hoppe, Harris and Bednar"
367,9,105.77,USD,2019-01-03,Normal,fraud_Weber and Sons
391,8,1287.18,USD,2019-01-03,Normal,fraud_Hickle Group
578,3,88.04,USD,2019-01-03,Normal,fraud_Gibson-Deckow
698,3,7.08,USD,2019-01-03,Normal,fraud_Kling-Ernser
510,13,32.8,USD,2019-01-03,Normal,fraud_Hoppe-Parisian
417,5,237.68,USD,2019-01-03,Normal,fraud_Herzog Ltd
366,10,15.55,USD,2019-01-03,Normal,fraud_Leffler-Goldner
744,2,67.92,USD,2019-01-03,Normal,"fraud_Schultz, Simonis and Little"
320,14,81.75,USD,2019-01-03,Normal,"fraud_Moore, Williamson and Emmerich"
724,1,34.19,USD,2019-01-03,Normal,fraud_Hamill-Daugherty
668,13,49.41,USD,2019-01-03,Normal,fraud_Schaefer Ltd
850,7,1.36,USD,2019-01-03,Normal,fraud_Fisher-Schowalter
651,5,2.43,USD,2019-01-03,Normal,"fraud_Wiza, Schaden and Stark"
498,14,83.93,USD,2019-01-03,Normal,fraud_Kutch-Wilderman
192,10,32.62,USD,2019-01-03,Normal,fraud_Auer LLC
778,9,2.98,USD,2019-01-03,Normal,fraud_Schuppe-Schuppe
603,9,2.17,USD,2019-01-03,Normal,fraud_Bahringer-Streich
435,8,4.98,USD,2019-01-03,Normal,"fraud_Goyette, Howell and Collier"
293,14,75.09,USD,2019-01-03,Normal,"fraud_O'Reilly, Mohr and Purdy"
552,10,21.81,USD,2019-01-03,Normal,fraud_Bartoletti and Sons
464,3,88.86,USD,2019-01-03,Normal,fraud_Johns Inc
864,13,31.41,USD,2019-01-03,Normal,fraud_Wilkinson PLC
312,13,65.96,USD,2019-01-03,Normal,fraud_Beer-Jast
307,11,3.89,USD,2019-01-03,Normal,fraud_Fadel Inc
546,9,50.24,USD,2019-01-03,Normal,fraud_Daugherty-Thompson
489,9,79.73,USD,2019-01-03,Normal,fraud_Abernathy and Sons
94,13,97.07,USD,2019-01-03,Normal,fraud_Waelchi Inc
50,9,45.38,USD,2019-01-03,Normal,fraud_Connelly PLC
306,10,90.08,USD,2019-01-03,Normal,fraud_Nader-Maggio
831,11,165.32,USD,2019-01-03,Normal,fraud_Fadel Inc
680,13,7.49,USD,2019-01-03,Normal,fraud_Rau-Grant
267,13,48.19,USD,2019-01-03,Normal,fraud_Berge-Hills
588,14,30.56,USD,2019-01-03,Normal,fraud_Gaylord-Powlowski
36,14,67.98,USD,2019-01-03,Normal,"fraud_O'Connell, Botsford and Hand"
163,14,111.71,USD,2019-01-03,Normal,fraud_Schmidt-Larkin
21,11,22.82,USD,2019-01-03,Normal,fraud_Ratke and Sons
246,10,46.07,USD,2019-01-03,Normal,"fraud_Hahn, Bahringer and McLaughlin"
181,9,130.72,USD,2019-01-03,Normal,fraud_Connelly PLC
506,9,100.4,USD,2019-01-03,Normal,fraud_Bechtelar-Rippin
451,3,35.53,USD,2019-01-03,Normal,fraud_Morissette LLC
847,11,12.86,USD,2019-01-03,Normal,fraud_Fadel-Hilpert
741,7,12.16,USD,2019-01-03,Normal,"fraud_Mosciski, Ziemann and Farrell"
311,10,21.22,USD,2019-01-03,Normal,fraud_Rolfson-Kunde
377,11,5.74,USD,2019-01-03,Normal,"fraud_Runte, Green and Emard"
233,13,4.87,USD,2019-01-03,Normal,fraud_Schoen Ltd
